image_name,feature_polarity,line_id,n_sections,valid_fraction,center_nm,CD_mean_nm,CD_median_nm,LWR_sigma_nm,LWR_3sigma_nm,LER_left_sigma_nm,LER_right_sigma_nm,LER_avg_sigma_nm,LER_avg_3sigma_nm,threshold_score,initial_width_nm
fig 014(1).tif,dark,8,587,0.897553516819572,300.663741524331,17.1991760497545,17.4512566833709,2.09606290698061,6.28818872094182,1.4181587221446,1.62462147359356,1.52139009786908,4.56417029360724,0.74890596802341,15.2173913043478
fig 014(1).tif,dark,9,551,0.842507645259939,336.764444261574,30.8421757047103,32.1433643352913,5.71068020148694,17.1320406044608,5.82678412476583,5.9844719091048,5.90562801693531,17.7168840508059,0.747044852141664,23.1884057971014
fig 014(1).tif,dark,10,575,0.879204892966361,374.354174763795,15.1207214524027,15.2824017995862,1.71799458371289,5.15398375113868,1.14685521933705,1.32349020828477,1.23517271381091,3.70551814143273,0.754150350143543,13.768115942029
fig 014(1).tif,dark,11,580,0.886850152905199,412.612070459473,26.5474975506042,29.8500493808162,9.22095698273874,27.6628709482162,11.2239653061698,6.19249301502499,8.70822916059738,26.1246874817921,0.764683849956366,18.1159420289855
fig 014(1).tif,dark,12,580,0.886850152905199,451.671870655974,17.1809526991169,17.3266338613231,1.89914048716839,5.69742146150517,1.00945028483969,1.54178986422947,1.27562007453458,3.82686022360373,0.752407263138772,15.9420289855072
fig 014(1).tif,dark,13,552,0.844036697247706,487.557527416311,30.9325317897074,31.6313544537905,4.08496380387426,12.2548914116228,4.84807567507716,3.89471774226729,4.37139670867223,13.1141901260167,0.728480073563727,25.3623188405797
fig 014(1).tif,dark,14,578,0.883792048929664,524.895675649843,17.7595847383419,17.8201054148149,2.38490665630473,7.15471996891418,1.37132289552846,1.75073821558142,1.56103055555494,4.68309166666482,0.747456579342368,15.9420289855072
fig 014(1).tif,dark,15,535,0.818042813455658,563.737852320196,31.7274531802427,32.7698169307124,6.31648665346764,18.9494599604029,6.06528081362364,3.45511815723043,4.76019948542703,14.2805984562811,0.75771970329503,22.463768115942
fig 014(1).tif,dark,16,590,0.902140672782875,600.77444518464,14.6935900183766,14.6568068329774,2.27902067370899,6.83706202112697,1.4029275574493,1.70396103942335,1.55344429843632,4.66033289530897,0.755844749725415,13.768115942029
fig 014(1).tif,dark,17,539,0.824159021406728,636.844413531429,31.0487296845806,31.9215187644184,4.69218253174997,14.0765475952499,3.79854093621759,2.59900932153516,3.19877512887637,9.59632538662912,0.749192094069697,23.9130434782609
fig 014(1).tif,dark,18,591,0.903669724770642,673.842416769395,16.06591809648,16.376274509165,1.86072706482945,5.58218119448835,1.50903460720438,1.73897094606263,1.62400277663351,4.87200832990052,0.744625608444842,14.4927536231884
fig 014(1).tif,dark,19,579,0.885321100917431,703.564235034411,25.0177327265249,25.8301444562386,5.51074782382912,16.5322434714874,5.91957363330125,8.25106632122355,7.0853199772624,21.2559599317872,0.654057050233782,20.2898550724638
fig 015(1).tif,dark,1,573,0.876146788990826,43.1442358711364,28.4579540272521,29.0521346768685,5.38872228680272,16.1661668604082,5.88812743935019,4.64776505368684,5.26794624651851,15.8038387395555,0.672883386679601,23.1884057971014
fig 015(1).tif,dark,2,590,0.902140672782875,76.7141036098833,16.4566252266696,16.5748135322496,2.77007789954433,8.31023369863298,2.42495110366106,3.06349117430321,2.74422113898213,8.2326634169464,0.743126846650348,15.2173913043478
fig 015(1).tif,dark,3,572,0.874617737003058,115.017877380278,32.0261689864073,33.2691409043669,9.04515878933792,27.1354763680138,9.71127986565659,7.27310372148455,8.49219179357057,25.4765753807117,0.751522156826737,24.6376811594203
fig 015(1).tif,dark,4,585,0.894495412844037,150.336865013679,12.97381121624,13.0612867713938,2.16363954205533,6.49091862616598,1.86372324685218,1.40468842301774,1.63420583493496,4.90261750480487,0.757194324695181,12.3188405797101
fig 015(1).tif,dark,5,562,0.859327217125382,187.015966541003,28.4342732632324,30.7422429948977,8.35445848303282,25.0633754490985,9.97515319571827,7.47545694203554,8.7253050688769,26.1759152066307,0.769364563488359,18.1159420289855
fig 015(1).tif,dark,6,547,0.836391437308868,225.175922240239,14.3665523079017,14.8178229716104,2.62592633246387,7.8777789973916,2.01911336026837,1.79984534783123,1.9094793540498,5.7284380621494,0.742989367702675,13.768115942029
fig 015(1).tif,dark,7,535,0.818042813455658,261.618077834899,31.5704732989478,33.0688435227129,6.1871769499804,18.5615308499412,7.63330411238244,4.27071068800714,5.95200740019479,17.8560222005844,0.757296095105916,21.0144927536232
fig 015(1).tif,dark,8,587,0.897553516819572,300.663741524331,17.1991760497545,17.4512566833709,2.09606290698061,6.28818872094182,1.4181587221446,1.62462147359356,1.52139009786908,4.56417029360724,0.74890596802341,15.2173913043478
fig 015(1).tif,dark,9,551,0.842507645259939,336.764444261574,30.8421757047103,32.1433643352913,5.71068020148694,17.1320406044608,5.82678412476583,5.9844719091048,5.90562801693531,17.7168840508059,0.747044852141664,23.1884057971014
fig 015(1).tif,dark,10,575,0.879204892966361,374.354174763795,15.1207214524027,15.2824017995862,1.71799458371289,5.15398375113868,1.14685521933705,1.32349020828477,1.23517271381091,3.70551814143273,0.754150350143543,13.768115942029
