image_name,feature_polarity,line_id,n_sections,valid_fraction,center_nm,CD_mean_nm,CD_median_nm,LWR_sigma_nm,LWR_3sigma_nm,LER_left_sigma_nm,LER_right_sigma_nm,LER_avg_sigma_nm,LER_avg_3sigma_nm,threshold_score,initial_width_nm
fig 009(1).tif,dark,13.0,642.0,0.9846625766871165,639.8702091113993,53.13897243777214,53.61809875835115,2.9114765661021442,8.734429698306432,2.2698316677504438,2.199883359670976,2.23485751371071,6.70457254113213,0.4228249234043039,51.89181680033639
fig 009(1).tif,dark,14.0,649.0,0.995398773006135,691.9369854055708,19.986843818257206,19.95147481668687,2.1090152332711276,6.327045699813382,1.0210642980630322,1.7710396801851214,1.3960519891240768,4.18815596737223,0.5396926463420793,19.294590178671
fig 014(1).tif,dark,1.0,633.0,0.9708588957055214,37.45296381307726,34.1689413126691,34.219554561059894,4.273286928234246,12.819860784702737,3.0697330177975535,3.1654197060601272,3.1175763619288404,9.352729085786521,0.4889414396733595,32.93912622529093
fig 014(1).tif,dark,2.0,649.0,0.995398773006135,75.76657012446726,15.619119051341507,15.628199062405926,2.3120989477031935,6.936296843109581,1.4720563698102567,1.6921349426358672,1.582095656223062,4.746286968669185,0.5747092066433672,15.224502358783356
fig 014(1).tif,dark,3.0,632.0,0.9693251533742331,113.50417868186747,33.36569845722285,33.95420233672365,5.837468711360201,17.512406134080603,3.982503487800263,4.488257092108925,4.235380289954594,12.70614086986378,0.5194478532529639,32.80626713543398
fig 014(1).tif,dark,4.0,646.0,0.99079754601227,149.6364634588203,13.031687994835467,13.162565334789178,2.078307522415288,6.234922567245864,1.793732115458499,1.3846707711208444,1.5892014432896717,4.767604329869015,0.5612632980664843,13.03393255505178
fig 014(1).tif,dark,5.0,591.0,0.906441717791411,186.1938517064492,34.48127875324094,34.524647918908045,5.150017105914391,15.450051317743174,3.7583130446087356,3.4021124469866924,3.5802127457977138,10.740638237393142,0.5105375101812583,34.10857761923181
fig 014(1).tif,dark,6.0,640.0,0.9815950920245399,224.30913769182186,12.849019778666882,13.237887213670874,3.043291879983221,9.129875639949663,3.080445704990929,2.705405529657473,2.8929256173242006,8.678776851972602,0.5981454796131158,12.500750141918
fig 014(1).tif,dark,7.0,591.0,0.906441717791411,260.92747323682767,35.005072010804206,34.95363003617058,4.468852931031091,13.406558793093275,3.6013986306374757,2.179077711776986,2.8902381712072307,8.670714513621693,0.5083341769699633,33.569572285554976
fig 014(1).tif,dark,8.0,649.0,0.995398773006135,299.8349245741699,16.30661840648083,16.342838561173835,2.0816363089213508,6.244908926764053,1.3676572711869552,1.5603549173332791,1.4640060942601172,4.392018282780351,0.5874202329771975,15.216049664381018
fig 014(1).tif,dark,9.0,644.0,0.9877300613496932,336.3111875635057,33.41332887251408,34.278087396649255,4.342853483850506,13.028560451551519,2.644536954933065,2.7141224832100344,2.67932971907155,8.03798915721465,0.49384586545303866,31.48156649259652
fig 014(1).tif,dark,10.0,646.0,0.99079754601227,373.63309470629383,14.445649246972698,14.692431846751276,1.8018526753710493,5.405558026113148,1.2585042016753563,1.2052484397633538,1.231876320719355,3.6956289621580654,0.5690461584820893,14.33487886194233
fig 014(1).tif,dark,11.0,630.0,0.9662576687116564,411.50717502070603,34.9550602861281,35.74537302890403,4.889943429086258,14.669830287258772,3.597363648446182,2.778668117327078,3.18801588288663,9.56404764865989,0.5001115771376318,34.52985744855914
fig 014(1).tif,dark,12.0,649.0,0.995398773006135,450.92711126174294,16.49009616600404,16.47147242555036,1.5223155069807501,4.566946520942251,0.9714404325786749,1.3729005108630903,1.1721704717208825,3.5165114151626478,0.573894338516675,16.185692195694358
fig 014(1).tif,dark,13.0,642.0,0.9846625766871165,486.632981894568,30.778339693674607,31.486593995786023,4.6156178901320795,13.84685367039624,3.2640290105537293,2.785306343452464,3.0246676770030967,9.07400303100929,0.4993499977929122,30.00564776357812
fig 014(1).tif,dark,14.0,649.0,0.995398773006135,524.149223215416,16.708758890111355,16.78446440709365,2.7198183557800317,8.159455067340096,1.3122639663213538,1.7351884407352052,1.5237262035282795,4.571178610584838,0.5827204723776152,16.1435509874987
fig 014(1).tif,dark,15.0,629.0,0.9647239263803681,562.7063195422126,34.532104707950786,34.663355178636834,4.544315844270411,13.632947532811233,3.7701791027341827,2.5022861947423407,3.136232648738262,9.408697946214787,0.5117103083261518,33.77777637707183
